conversation_id,chunk_id,utterance_id,speaker,social_orientation
37521511.39383.39383,1,8,Midgley,Warm-Agreeable
37521511.39383.39383,1,9,Midgley,Arrogant-Calculating
37521511.39383.39383,1,10,Whaleto,Unassured-Submissive
37521511.39383.39383,1,11,Whaleto,Warm-Agreeable
376718309.90935.90935,0,1,David J Wilson,Warm-Agreeable
376718309.90935.90935,0,2,Chris55,Warm-Agreeable
376718309.90935.90935,0,3,TomS TDotO,Unassuming-Ingenuous
376718309.90935.90935,1,4,Chris55,Warm-Agreeable
376718309.90935.90935,1,5,TomS TDotO,Unassuming-Ingenuous
376718309.90935.90935,1,6,Chris55,Warm-Agreeable
376899200.195550.195550,0,1,Protonk,Warm-Agreeable
376899200.195550.195550,0,2,GabeMc,Warm-Agreeable
376899200.195550.195550,0,3,GabeMc,Unassured-Submissive
376899200.195550.195550,0,4,Malik Shabazz,Arrogant-Calculating
376899200.195550.195550,0,5,GabeMc,Unassured-Submissive
376899200.195550.195550,0,6,Malik Shabazz,Cold
376899200.195550.195550,0,7,SarekOfVulcan,Unassuming-Ingenuous
376899200.195550.195550,0,8,Protonk,Warm-Agreeable
376899200.195550.195550,0,9,Malik Shabazz,Warm-Agreeable
376899200.195550.195550,1,10,GabeMc,Unassured-Submissive
376899200.195550.195550,1,11,Protonk,Warm-Agreeable
376899200.195550.195550,1,12,Protonk,Unassuming-Ingenuous
376899200.195550.195550,1,13,Malik Shabazz,Unassured-Submissive
377377077.174238.174238,0,1,GabeMc,Warm-Agreeable
377377077.174238.174238,0,2,GabeMc,Warm-Agreeable
377377077.174238.174238,0,3,GabeMc,Unassuming-Ingenuous
377377077.174238.174238,0,4,GabeMc,Warm-Agreeable
377377077.174238.174238,0,5,GabeMc,Warm-Agreeable
377377077.174238.174238,0,6,GabeMc,Warm-Agreeable
377377077.174238.174238,0,7,Malik Shabazz,Warm-Agreeable
377377077.174238.174238,0,8,Malik Shabazz,Unassuming-Ingenuous
377377077.174238.174238,1,9,GabeMc,Gregarious-Extraverted
377377077.174238.174238,1,10,Malik Shabazz,Cold
377579395.87454.94099,0,1,Wikidemon,Warm-Agreeable
377579395.87454.94099,0,2,Tarc,Unassuming-Ingenuous
377579395.87454.94099,0,3,Dave Dial,Unassuming-Ingenuous
377579395.87454.94099,0,4,Tomgazer,Arrogant-Calculating
377579395.87454.94099,0,5,Tarc,Warm-Agreeable
377579395.87454.94099,0,6,Jleon,Warm-Agreeable
377579395.87454.94099,0,7,97.118.231.12,Gregarious-Extraverted
377579395.87454.94099,1,8,Baseball Bugs,Unassuming-Ingenuous
377579395.87454.94099,1,9,24.196.105.69,Arrogant-Calculating
377579395.87454.94099,1,10,24.196.105.69,Cold
377579395.87454.94099,1,11,24.196.105.69,Arrogant-Calculating
37920764.84117.84117,0,1,86.10.231.219,Arrogant-Calculating
37920764.84117.84117,0,2,Davidruben,Warm-Agreeable
37920764.84117.84117,0,3,Whaleto,Cold
37920764.84117.84117,1,4,Ombudsman,Warm-Agreeable
37920764.84117.84117,1,5,Midgley,Unassuming-Ingenuous
37920764.84117.84117,1,6,Midgley,Warm-Agreeable
37920764.84117.84117,1,7,86.10.231.219,Cold
383297205.18608.18608,0,1,Gobonobo,Warm-Agreeable
383297205.18608.18608,0,2,InaMaka,Arrogant-Calculating
383297205.18608.18608,0,3,Gobonobo,Warm-Agreeable
383297205.18608.18608,1,4,InaMaka,Cold
383297205.18608.18608,1,5,JamesMLane,Warm-Agreeable
383297205.18608.18608,2,6,InaMaka,Unassured-Submissive
383297205.18608.18608,2,7,JamesMLane,Unassuming-Ingenuous
383297205.18608.18608,2,8,InaMaka,Arrogant-Calculating
383297205.18608.18608,2,9,Gobonobo,Warm-Agreeable
383297205.18608.18608,2,10,Dbedwards,Unassured-Submissive
383297205.18608.18608,2,11,Aeonx,Warm-Agreeable
38591519.50243.50547,0,1,Nescio,Unassured-Submissive
38591519.50243.50547,0,2,VinnyCee,Arrogant-Calculating
38591519.50243.50547,0,3,Sophysduckling,Warm-Agreeable
38591519.50243.50547,0,4,WaynaQhapaq,Gregarious-Extraverted
38591519.50243.50547,0,5,Sophysduckling,Warm-Agreeable
38591519.50243.50547,1,6,WaynaQhapaq,Assured-Dominant
38591519.50243.50547,1,7,130.253.5.134,Unassuming-Ingenuous
38591519.50243.50547,2,8,WaynaQhapaq,Warm-Agreeable
38591519.50243.50547,3,9,WaynaQhapaq,Warm-Agreeable
38591519.50243.50547,3,10,Sophysduckling,Cold
388723036.6709.6709,0,1,Cplakidas,Assured-Dominant
388723036.6709.6709,0,2,Tmhm,Arrogant-Calculating
388723036.6709.6709,0,3,Tbhotch,Assured-Dominant
388723036.6709.6709,0,4,Tmhm,Unassured-Submissive
388723036.6709.6709,0,5,Walter Görlitz,Warm-Agreeable
388723036.6709.6709,0,6,Kww,Assured-Dominant
388723036.6709.6709,0,7,Ronhjones,Warm-Agreeable
388723036.6709.6709,0,8,Tmhm,Unassured-Submissive
388723036.6709.6709,0,9,Kww,Assured-Dominant
388723036.6709.6709,0,10,Tmhm,Unassured-Submissive
388723036.6709.6709,0,11,Kww,Assured-Dominant
388723036.6709.6709,1,12,Tmhm,Unassuming-Ingenuous
388723036.6709.6709,1,13,Kww,Cold
388723036.6709.6709,1,14,Tmhm,Cold
395880529.101057.101057,0,1,Alexh19740110,Warm-Agreeable
395880529.101057.101057,0,2,Q Science,Warm-Agreeable
395880529.101057.101057,0,3,Merlinme,Warm-Agreeable
395880529.101057.101057,1,4,Alexh19740110,Gregarious-Extraverted
395880529.101057.101057,2,5,Merlinme,Warm-Agreeable
395880529.101057.101057,2,6,J. Johnson,Unassuming-Ingenuous
395880529.101057.101057,2,7,J. Johnson,Unassured-Submissive
395880529.101057.101057,3,8,Alexh19740110,Arrogant-Calculating
395880529.101057.101057,3,9,Merlinme,Warm-Agreeable
395907710.101057.101057,0,1,Merlinme,Warm-Agreeable
395907710.101057.101057,0,2,Merlinme,Unassuming-Ingenuous
395907710.101057.101057,0,3,Alexh19740110,Warm-Agreeable
395907710.101057.101057,0,4,Merlinme,Unassured-Submissive
395907710.101057.101057,0,5,Nigelj,Warm-Agreeable
395907710.101057.101057,0,6,J. Johnson,Unassuming-Ingenuous
395907710.101057.101057,1,7,Khukri,Warm-Agreeable
395907710.101057.101057,1,8,Nigelj,Unassuming-Ingenuous
395907710.101057.101057,1,9,Alexh19740110,Unassured-Submissive
395907710.101057.101057,1,10,J. Johnson,Arrogant-Calculating
399342246.98179.98179,0,1,Jacob805,Unassuming-Ingenuous
399342246.98179.98179,0,2,Jacob805,Warm-Agreeable
399342246.98179.98179,0,3,HLGallon,Unassuming-Ingenuous
399342246.98179.98179,0,4,Jacob805,Arrogant-Calculating
399342246.98179.98179,0,5,HLGallon,Warm-Agreeable
399342246.98179.98179,0,6,178.190.225.6,Unassured-Submissive
399342246.98179.98179,1,7,178.190.225.6,Cold
399342246.98179.98179,1,8,HLGallon,Unassuming-Ingenuous
402776204.3087.3087,0,1,Jfgslo,Warm-Agreeable
402776204.3087.3087,0,2,Jfgslo,Warm-Agreeable
402776204.3087.3087,0,3,Kleinzach,Cold
402776204.3087.3087,0,4,184.144.165.37,Unassured-Submissive
402776204.3087.3087,0,5,Nihonjoe,Warm-Agreeable
402776204.3087.3087,0,6,Kleinzach,Arrogant-Calculating
402776204.3087.3087,0,7,Nihonjoe,Unassuming-Ingenuous
402776204.3087.3087,0,8,Andrewa,Warm-Agreeable
402776204.3087.3087,0,9,Phoenix7777,Warm-Agreeable
402776204.3087.3087,0,10,DAJF,Warm-Agreeable
402776204.3087.3087,1,11,Ryulong,Warm-Agreeable
40441630.25317.25317,0,1,Slrubenstein,Warm-Agreeable
40441630.25317.25317,0,2,CTSWyneken,Unassuming-Ingenuous
40441630.25317.25317,0,3,Archola,Unassuming-Ingenuous
40441630.25317.25317,0,4,Slrubenstein,Warm-Agreeable
40441630.25317.25317,0,5,CTSWyneken,Warm-Agreeable
40441630.25317.25317,0,6,Robsteadman,Warm-Agreeable
40441630.25317.25317,0,7,Paul Barlow,Warm-Agreeable
40441630.25317.25317,0,8,Robsteadman,Unassured-Submissive
40441630.25317.25317,1,9,CTSWyneken,Warm-Agreeable
40441630.25317.25317,1,10,Slrubenstein,Warm-Agreeable
40441630.25317.25317,1,11,Archola,Unassured-Submissive
408666872.96.96,0,1,Deliriousandlost,Gregarious-Extraverted
408666872.96.96,0,2,Core2012,Unassured-Submissive
408666872.96.96,0,3,Deliriousandlost,Warm-Agreeable
408666872.96.96,0,4,CloudKade11,Cold
408666872.96.96,0,5,Deliriousandlost,Unassured-Submissive
408666872.96.96,0,6,CloudKade11,Arrogant-Calculating
408666872.96.96,1,7,Core2012,Arrogant-Calculating
410677837.63847.63847,0,1,Amandajm,Warm-Agreeable
410677837.63847.63847,0,2,202.180.123.144,Unassuming-Ingenuous
410677837.63847.63847,0,3,Amandajm,Warm-Agreeable
410677837.63847.63847,0,4,Murray menzies,Not Available
410677837.63847.63847,0,5,Murray menzies,Not Available
410677837.63847.63847,0,6,Murray menzies,Warm-Agreeable
410677837.63847.63847,0,7,Murray menzies,Unassuming-Ingenuous
410677837.63847.63847,0,8,Amandajm,Warm-Agreeable
410677837.63847.63847,0,9,Murray menzies,Unassuming-Ingenuous
410677837.63847.63847,1,10,110.33.133.10,Gregarious-Extraverted
416087741.8647.8647,0,1,Doncram,Unassuming-Ingenuous
416087741.8647.8647,0,2,BrineStans,Warm-Agreeable
416087741.8647.8647,0,3,Orlady,Warm-Agreeable
416087741.8647.8647,0,4,Doncram,Unassuming-Ingenuous
416087741.8647.8647,0,5,Orlady,Warm-Agreeable
416087741.8647.8647,1,6,Doncram,Arrogant-Calculating
418673658.96217.96217,0,1,Griswaldo,Warm-Agreeable
418673658.96217.96217,0,2,Slrubenstein,Warm-Agreeable
418673658.96217.96217,0,3,Kwamikagami,Cold
418673658.96217.96217,0,4,Kwamikagami,Unassuming-Ingenuous
418673658.96217.96217,0,5,Kwamikagami,Unassuming-Ingenuous
418673658.96217.96217,0,6,Kwamikagami,Unassured-Submissive
418673658.96217.96217,0,7,Griswaldo,Warm-Agreeable
418673658.96217.96217,0,8,Kwamikagami,Cold
418673658.96217.96217,0,9,Slrubenstein,Cold
418673658.96217.96217,1,10,Kwamikagami,Cold
420238290.70410.70410,0,1,Gwinva,Warm-Agreeable
420238290.70410.70410,0,2,SineBot,Warm-Agreeable
420238290.70410.70410,1,3,Dawnseeker2000,Warm-Agreeable
420238290.70410.70410,2,4,Ohnoitsjamie,Warm-Agreeable
420238290.70410.70410,3,5,Gfoley4,Warm-Agreeable
424259231.19682.19682,0,1,Ryulong,Warm-Agreeable
424259231.19682.19682,0,2,Nanshu,Arrogant-Calculating
424259231.19682.19682,0,3,Kleinzach,Warm-Agreeable
424259231.19682.19682,0,4,Kleinzach,Unassuming-Ingenuous
424259231.19682.19682,0,5,Nanshu,Cold
424259231.19682.19682,0,6,Nanshu,Cold
424259231.19682.19682,0,7,Nanshu,Cold
424259231.19682.19682,1,8,Ryulong,Unassured-Submissive
424259231.19682.19682,2,9,Ryulong,Cold
424633989.22249.22249,0,1,Sitush,Warm-Agreeable
424633989.22249.22249,0,2,CaroleHenson,Warm-Agreeable
424633989.22249.22249,0,3,Sitush,Warm-Agreeable
424633989.22249.22249,0,4,CaroleHenson,Warm-Agreeable
424633989.22249.22249,0,5,Sitush,Warm-Agreeable
424633989.22249.22249,0,6,Panderoona,Warm-Agreeable
424633989.22249.22249,1,7,Sitush,Unassuming-Ingenuous
424633989.22249.22249,1,8,Panderoona,Unassured-Submissive
424731436.16143.16143,0,1,Rusty Cashman,Unassuming-Ingenuous
424731436.16143.16143,0,2,Mann jess,Warm-Agreeable
424731436.16143.16143,0,3,Rusty Cashman,Warm-Agreeable
424731436.16143.16143,1,4,Rusty Cashman,Warm-Agreeable
424731436.16143.16143,1,5,Rusty Cashman,Warm-Agreeable
424731436.16143.16143,1,6,Dave souza,Warm-Agreeable
424731436.16143.16143,1,7,Mann jess,Warm-Agreeable
424731436.16143.16143,1,8,Rusty Cashman,Warm-Agreeable
424731436.16143.16143,2,9,Dave souza,Unassuming-Ingenuous
426136415.11555.11555,0,1,Graylandertagger,Unassured-Submissive
426136415.11555.11555,0,2,Qwyrxian,Warm-Agreeable
426136415.11555.11555,0,3,173.65.211.83,Unassured-Submissive
426136415.11555.11555,0,4,Graylandertagger,Unassured-Submissive
426136415.11555.11555,0,5,Graylandertagger,Unassured-Submissive
426136415.11555.11555,0,6,Qwyrxian,Warm-Agreeable
426136415.11555.11555,0,7,Graylandertagger,Unassured-Submissive
426136415.11555.11555,0,8,Qwyrxian,Warm-Agreeable
426136415.11555.11555,1,9,Graylandertagger,Unassured-Submissive
426147044.20066.20066,0,1,Richwales,Warm-Agreeable
426147044.20066.20066,0,2,Cuchullain,Warm-Agreeable
426147044.20066.20066,0,3,Richmondian,Unassuming-Ingenuous
426147044.20066.20066,0,4,Cuchullain,Warm-Agreeable
426147044.20066.20066,1,5,Cuchullain,Warm-Agreeable
426147044.20066.20066,1,6,Richwales,Warm-Agreeable
426147044.20066.20066,1,7,Cuchullain,Warm-Agreeable
426147044.20066.20066,1,8,Richwales,Warm-Agreeable
426147044.20066.20066,1,9,Richmondian,Cold
428667627.34242.34242,0,1,BernieW650,Warm-Agreeable
428667627.34242.34242,0,2,V7-sport,Arrogant-Calculating
428667627.34242.34242,0,3,BernieW650,Unassuming-Ingenuous
428667627.34242.34242,0,4,V7-sport,Cold
428667627.34242.34242,0,5,BernieW650,Warm-Agreeable
428667627.34242.34242,0,6,V7-sport,Cold
428667627.34242.34242,0,7,BernieW650,Unassuming-Ingenuous
428667627.34242.34242,1,8,V7-sport,Assured-Dominant
42971987.255851.255851,0,1,Askolnick,Arrogant-Calculating
42971987.255851.255851,0,2,Dreadstar,Unassuming-Ingenuous
42971987.255851.255851,0,3,Askolnick,Cold
42971987.255851.255851,1,4,Dreadstar,Unassured-Submissive
42971987.255851.255851,1,5,Askolnick,Cold
429783389.120499.120499,0,1,Diyairaniyanim,Arrogant-Calculating
429783389.120499.120499,0,2,Kurdo777,Warm-Agreeable
429783389.120499.120499,0,3,Diyairaniyanim,Unassured-Submissive
429783389.120499.120499,0,4,Kermanshahi,Assured-Dominant
429783389.120499.120499,1,5,Diyairaniyanim,Arrogant-Calculating
429783389.120499.120499,1,6,Diyairaniyanim,Cold
432489216.33831.33831,0,1,Walk7018,Warm-Agreeable
432489216.33831.33831,0,2,Lexein,Unassuming-Ingenuous
432489216.33831.33831,0,3,Lexein,Unassuming-Ingenuous
432489216.33831.33831,0,4,Lexein,Unassuming-Ingenuous
432489216.33831.33831,0,5,Lexein,Not Available
432489216.33831.33831,0,6,66.59.225.49,Warm-Agreeable
432489216.33831.33831,0,7,66.59.225.49,Unassured-Submissive
432489216.33831.33831,1,8,Frosted14,Warm-Agreeable
432489216.33831.33831,1,9,Frosted14,Not Available
433130034.562.562,0,1,Crazymonkey1123 public,Warm-Agreeable
433130034.562.562,0,2,PTJoshua,Unassuming-Ingenuous
433130034.562.562,0,3,Awawawawoo,Unassured-Submissive
433130034.562.562,0,4,PTJoshua,Arrogant-Calculating
433130034.562.562,0,5,Awawawawoo,Unassured-Submissive
433130034.562.562,1,6,Awawawawoo,Warm-Agreeable
433172304.25123.28457,0,1,75.30.146.34,Unassuming-Ingenuous
433172304.25123.28457,0,2,Machinarium,Warm-Agreeable
433172304.25123.28457,0,3,Formats,Warm-Agreeable
433172304.25123.28457,1,4,V7-sport,Unassuming-Ingenuous
433172304.25123.28457,1,5,Machinarium,Warm-Agreeable
433172304.25123.28457,1,6,Machinarium,Unassured-Submissive
433172304.25123.28457,2,7,Diefgross,Warm-Agreeable
433172304.25123.28457,2,8,J intela,Aloof-Introverted
433982536.24593.24593,0,1,Famspear,Warm-Agreeable
433982536.24593.24593,0,2,63.225.172.116,Arrogant-Calculating
433982536.24593.24593,0,3,Famspear,Warm-Agreeable
433982536.24593.24593,0,4,Doug Weller,Warm-Agreeable
433982536.24593.24593,0,5,63.225.172.116,Cold
433982536.24593.24593,0,6,63.225.172.116,Arrogant-Calculating
433982536.24593.24593,0,7,Doug Weller,Warm-Agreeable
433982536.24593.24593,0,8,Famspear,Warm-Agreeable
433982536.24593.24593,1,9,63.225.172.116,Cold
437405934.26910.26910,0,1,Off2riorob,Unassured-Submissive
437405934.26910.26910,0,2,DerekMD,Arrogant-Calculating
437405934.26910.26910,0,3,DerekMD,Cold
437405934.26910.26910,0,4,Baseball Bugs,Cold
437405934.26910.26910,0,5,DerekMD,Unassured-Submissive
437405934.26910.26910,0,6,Off2riorob,Warm-Agreeable
437405934.26910.26910,0,7,Off2riorob,Warm-Agreeable
437405934.26910.26910,0,8,BusterD,Unassuming-Ingenuous
437405934.26910.26910,1,9,Baseball Bugs,Cold
440073368.12147.12147,0,1,Bo Jacoby,Warm-Agreeable
440073368.12147.12147,0,2,Bo Jacoby,Not Available
440073368.12147.12147,0,3,Gnathan87,Warm-Agreeable
440073368.12147.12147,0,4,Bo Jacoby,Unassuming-Ingenuous
440073368.12147.12147,0,5,Bo Jacoby,Unassuming-Ingenuous
440073368.12147.12147,1,6,Gnathan87,Warm-Agreeable
440073368.12147.12147,1,7,Gnathan87,Warm-Agreeable
440073368.12147.12147,1,8,Bo Jacoby,Unassuming-Ingenuous
440073368.12147.12147,2,9,Gnathan87,Warm-Agreeable
440073368.12147.12147,2,10,Bo Jacoby,Arrogant-Calculating
444337804.7547.7547,0,1,Fowler&fowler,Arrogant-Calculating
444337804.7547.7547,0,2,ErrantX,Unassured-Submissive
444337804.7547.7547,1,3,Sitush,Warm-Agreeable
444337804.7547.7547,1,4,Sitush,Warm-Agreeable
444337804.7547.7547,1,5,Fowler&fowler,Warm-Agreeable
444337804.7547.7547,1,6,ErrantX,Warm-Agreeable
444337804.7547.7547,1,7,Fowler&fowler,Warm-Agreeable
444337804.7547.7547,2,8,Fowler&fowler,Warm-Agreeable
444337804.7547.7547,2,9,Fowler&fowler,Unassuming-Ingenuous
444337804.7547.7547,2,10,Fowler&fowler,Gregarious-Extraverted
444337804.7547.7547,2,11,ErrantX,Warm-Agreeable
444337804.7547.7547,2,12,Fowler&fowler,Warm-Agreeable
444559202.172050.172050,0,1,Thompsma,Unassuming-Ingenuous
444559202.172050.172050,0,2,Danielkueh,Warm-Agreeable
444559202.172050.172050,0,3,Johnuniq,Unassuming-Ingenuous
444559202.172050.172050,0,4,Thompsma,Warm-Agreeable
444559202.172050.172050,0,5,Thompsma,Unassuming-Ingenuous
444559202.172050.172050,0,6,Dave souza,Warm-Agreeable
444559202.172050.172050,0,7,Slrubenstein,Warm-Agreeable
444559202.172050.172050,0,8,Dave souza,Warm-Agreeable
444559202.172050.172050,0,9,Andrew Lancaster,Warm-Agreeable
444559202.172050.172050,1,10,Dave souza,Warm-Agreeable
444597236.176624.175873,0,1,Dave souza,Warm-Agreeable
444597236.176624.175873,0,2,Thompsma,Unassured-Submissive
444597236.176624.175873,0,3,Slrubenstein,Warm-Agreeable
444597236.176624.175873,0,4,Thompsma,Cold
444597236.176624.175873,0,5,Thompsma,Arrogant-Calculating
444597236.176624.175873,0,6,Dave souza,Unassuming-Ingenuous
444597236.176624.175873,0,7,Dave souza,Warm-Agreeable
444597236.176624.175873,1,8,Slrubenstein,Cold
446778933.103447.103447,0,1,Andrew Lancaster,Warm-Agreeable
446778933.103447.103447,0,2,Andrew Lancaster,Unassuming-Ingenuous
446778933.103447.103447,0,3,Andrew Lancaster,Unassuming-Ingenuous
446778933.103447.103447,0,4,Andrew Lancaster,Warm-Agreeable
446778933.103447.103447,0,5,Pdeitiker,Unassuming-Ingenuous
446778933.103447.103447,1,6,APayan,Unassuming-Ingenuous
446778933.103447.103447,1,7,Andrew Lancaster,Warm-Agreeable
446778933.103447.103447,1,8,APayan,Unassuming-Ingenuous
446880892.128069.128069,0,1,Pdeitiker,Arrogant-Calculating
446880892.128069.128069,0,2,Andrew Lancaster,Warm-Agreeable
446880892.128069.128069,1,3,Andrew Lancaster,Arrogant-Calculating
446880892.128069.128069,1,4,JohnLloydScharf,Cold
446880892.128069.128069,1,5,JohnLloydScharf,Arrogant-Calculating
446966206.37683.37683,0,1,Qwyrxian,Warm-Agreeable
446966206.37683.37683,0,2,Sitush,Warm-Agreeable
446966206.37683.37683,0,3,115.241.247.223,Gregarious-Extraverted
446966206.37683.37683,0,4,115.241.247.223,Gregarious-Extraverted
446966206.37683.37683,0,5,Sitush,Unassuming-Ingenuous
446966206.37683.37683,0,6,115.241.247.223,Gregarious-Extraverted
446966206.37683.37683,0,7,115.241.247.223,Warm-Agreeable
446966206.37683.37683,1,8,Sitush,Warm-Agreeable
446966206.37683.37683,1,9,Sitush,Unassuming-Ingenuous
446966206.37683.37683,1,10,115.241.247.223,Cold
449175770.77792.77792,0,1,Mindjuicer,Unassured-Submissive
449175770.77792.77792,0,2,MastCell,Warm-Agreeable
449175770.77792.77792,0,3,Bobrayner,Warm-Agreeable
449175770.77792.77792,0,4,Mindjuicer,Unassuming-Ingenuous
449175770.77792.77792,0,5,Mindjuicer,Cold
449175770.77792.77792,0,6,Bobrayner,Warm-Agreeable
449175770.77792.77792,0,7,82.26.133.16,Arrogant-Calculating
449175770.77792.77792,0,8,Bobrayner,Warm-Agreeable
449175770.77792.77792,0,9,Bobrayner,Unassuming-Ingenuous
449175770.77792.77792,1,10,Mindjuicer,Arrogant-Calculating
451224397.18924.18924,0,1,First Light,Warm-Agreeable
451224397.18924.18924,0,2,Ohconfucius,Unassured-Submissive
451224397.18924.18924,0,3,First Light,Warm-Agreeable
451224397.18924.18924,0,4,Noetica,Unassuming-Ingenuous
451224397.18924.18924,0,5,Rkitko,Warm-Agreeable
451224397.18924.18924,0,6,Rkitko,Arrogant-Calculating
451224397.18924.18924,0,7,Noetica,Unassuming-Ingenuous
451224397.18924.18924,1,8,Rkitko,Unassuming-Ingenuous
451224397.18924.18924,1,9,Noetica,Warm-Agreeable
458313117.27986.27986,0,1,AshLin,Warm-Agreeable
458313117.27986.27986,0,2,AshLin,Unassured-Submissive
458313117.27986.27986,0,3,TopGun,Warm-Agreeable
458313117.27986.27986,0,4,AshLin,Unassured-Submissive
458313117.27986.27986,0,5,TopGun,Arrogant-Calculating
458313117.27986.27986,1,6,Altetendekrabbe,Unassuming-Ingenuous
458313117.27986.27986,1,7,TopGun,Warm-Agreeable
458313117.27986.27986,1,8,Altetendekrabbe,Unassured-Submissive
458313117.27986.27986,1,9,TopGun,Warm-Agreeable
458313117.27986.27986,1,10,Altetendekrabbe,Unassuming-Ingenuous
461877034.54731.54731,0,1,174.88.67.5,Arrogant-Calculating
461877034.54731.54731,0,2,Halaqah,Warm-Agreeable
461877034.54731.54731,0,3,Filing Flunky,Unassuming-Ingenuous
461877034.54731.54731,0,4,91.125.73.121,Unassured-Submissive
461877034.54731.54731,0,5,Halaqah,Warm-Agreeable
461877034.54731.54731,1,6,174.88.67.5,Cold
462206585.21475.21475,0,1,Oddexit,Unassuming-Ingenuous
462206585.21475.21475,0,2,Qwyrxian,Warm-Agreeable
462206585.21475.21475,0,3,Oddexit,Unassured-Submissive
462206585.21475.21475,0,4,Bridies,Cold
462206585.21475.21475,0,5,Oddexit,Unassured-Submissive
462206585.21475.21475,1,6,Qwyrxian,Warm-Agreeable
462206585.21475.21475,1,7,Oddexit,Unassured-Submissive
462206585.21475.21475,1,8,Bridies,Warm-Agreeable
462206585.21475.21475,1,9,Oddexit,Cold
462850473.18131.18131,0,1,Orlady,Warm-Agreeable
462850473.18131.18131,0,2,SarekOfVulcan,Warm-Agreeable
462850473.18131.18131,0,3,Doncram,Unassured-Submissive
462850473.18131.18131,0,4,Doncram,Unassuming-Ingenuous
462850473.18131.18131,0,5,Dru of Id,Unassured-Submissive
462850473.18131.18131,0,6,Orlady,Warm-Agreeable
462850473.18131.18131,1,7,Doncram,Arrogant-Calculating
462850473.18131.18131,1,8,SarekOfVulcan,Unassuming-Ingenuous
462850473.18131.18131,1,9,SarekOfVulcan,Cold
462850473.18131.18131,1,10,Orlady,Cold
4646942.6989.6989,0,1,Fwappler,Warm-Agreeable
4646942.6989.6989,0,2,Ulrich Utiger,Unassuming-Ingenuous
4646942.6989.6989,1,3,Fwappler,Warm-Agreeable
4646942.6989.6989,2,4,Ulrich Utiger,Unassuming-Ingenuous
4646942.6989.6989,2,5,Ulrich Utiger,Not Available
4646942.6989.6989,2,6,Fwappler,Warm-Agreeable
4646942.6989.6989,2,7,Ulrich Utiger,Cold
466150721.88594.88594,0,1,Elbarck,Unassured-Submissive
466150721.88594.88594,0,2,Student7,Warm-Agreeable
466150721.88594.88594,0,3,Elbarck,Arrogant-Calculating
466150721.88594.88594,0,4,Anachronist,Warm-Agreeable
466150721.88594.88594,0,5,Elbarck,Arrogant-Calculating
466150721.88594.88594,1,6,Anachronist,Warm-Agreeable
47334370.196284.196284,0,1,PatW,Warm-Agreeable
47334370.196284.196284,0,2,Jossi,Unassuming-Ingenuous
47334370.196284.196284,0,3,PatW,Warm-Agreeable
47334370.196284.196284,1,4,Jossi,Warm-Agreeable
47334370.196284.196284,1,5,Jim Heller,Gregarious-Extraverted
47334370.196284.196284,2,6,Jossi,Warm-Agreeable
47334370.196284.196284,2,7,Jim Heller,Cold
473875860.3687.3687,0,1,20040302,Warm-Agreeable
473875860.3687.3687,0,2,20040302,Warm-Agreeable
473875860.3687.3687,0,3,CO2Northeast,Aloof-Introverted
473875860.3687.3687,1,4,20040302,Warm-Agreeable
473875860.3687.3687,1,5,CO2Northeast,Cold
473875860.3687.3687,1,6,CO2Northeast,Unassured-Submissive
473875860.3687.3687,1,7,CO2Northeast,Arrogant-Calculating
473875860.3687.3687,1,8,20040302,Warm-Agreeable
473875860.3687.3687,1,9,CO2Northeast,Cold
477506225.5194.5194,0,1,PhilomenaO'M,Warm-Agreeable
477506225.5194.5194,0,2,FactStraight,Unassuming-Ingenuous
477506225.5194.5194,0,3,DBD,Warm-Agreeable
477506225.5194.5194,0,4,FactStraight,Warm-Agreeable
477506225.5194.5194,0,5,24.220.216.203,Gregarious-Extraverted
477506225.5194.5194,0,6,Kowalmistrz~enwiki,Unassuming-Ingenuous
477506225.5194.5194,0,7,Kowalmistrz~enwiki,Unassured-Submissive
477506225.5194.5194,0,8,Kowalmistrz~enwiki,Aloof-Introverted
477506225.5194.5194,1,9,Kowalmistrz~enwiki,Warm-Agreeable
477506225.5194.5194,1,10,Surtsicna,Warm-Agreeable
477506225.5194.5194,1,11,Nford24,Unassured-Submissive
477506225.5194.5194,1,12,Surtsicna,Unassuming-Ingenuous
485783822.91973.91973,0,1,Maunus,Unassuming-Ingenuous
485783822.91973.91973,0,2,SamuelTheGhost,Warm-Agreeable
485783822.91973.91973,0,3,Maunus,Arrogant-Calculating
485783822.91973.91973,0,4,SamuelTheGhost,Warm-Agreeable
485783822.91973.91973,0,5,WLU,Cold
485783822.91973.91973,0,6,AndyTheGrump,Unassuming-Ingenuous
485783822.91973.91973,0,7,SamuelTheGhost,Unassured-Submissive
485783822.91973.91973,0,8,AndyTheGrump,Unassuming-Ingenuous
485783822.91973.91973,1,9,Maunus,Warm-Agreeable
485783822.91973.91973,1,10,SamuelTheGhost,Warm-Agreeable
485783822.91973.91973,1,11,WLU,Warm-Agreeable
487542576.118295.118295,0,1,VanishedUserABC,Unassuming-Ingenuous
487542576.118295.118295,0,2,Hashem sfarim,Arrogant-Calculating
487542576.118295.118295,0,3,VanishedUserABC,Unassured-Submissive
487542576.118295.118295,0,4,Hashem sfarim,Arrogant-Calculating
487542576.118295.118295,0,5,VanishedUserABC,Unassured-Submissive
487542576.118295.118295,0,6,Hashem sfarim,Assured-Dominant
