conversation_id,chunk_id,utterance_id,speaker,social_orientation
73625580.40952.40952,0,4,J Di,Unassuming-Ingenuous
73625580.40952.40952,0,5,Majorly,Warm-Agreeable
73625580.40952.40952,0,6,J Di,Unassuming-Ingenuous
73625580.40952.40952,0,7,Gorniac,Unassured-Submissive
736584451.26085.26085,0,1,Onceinawhile,Warm-Agreeable
736584451.26085.26085,0,2,Drsmoo,Unassuming-Ingenuous
736584451.26085.26085,0,3,Onceinawhile,Warm-Agreeable
736584451.26085.26085,0,4,Drsmoo,Unassured-Submissive
736584451.26085.26085,0,5,Nishidani,Warm-Agreeable
736584451.26085.26085,0,6,Onceinawhile,Unassuming-Ingenuous
736584451.26085.26085,0,7,Drsmoo,Warm-Agreeable
737143120.40107.40107,0,1,Jytdog,Assured-Dominant
737143120.40107.40107,0,2,Sammy1339,Unassured-Submissive
737143120.40107.40107,0,3,Sammy1339,Unassured-Submissive
737143120.40107.40107,0,4,Jytdog,Assured-Dominant
737143120.40107.40107,0,5,Sammy1339,Unassured-Submissive
737143120.40107.40107,0,6,Jytdog,Aloof-Introverted
737143120.40107.40107,0,7,Sammy1339,Warm-Agreeable
737143120.40107.40107,0,8,Jytdog,Cold
73716390.46468.46468,0,1,Hildanknight,Unassured-Submissive
73716390.46468.46468,0,2,219.75.107.97,Unassuming-Ingenuous
73716390.46468.46468,0,3,219.75.107.97,Unassured-Submissive
73716390.46468.46468,0,4,Mapletip,Unassuming-Ingenuous
73716390.46468.46468,0,5,219.75.107.97,Unassuming-Ingenuous
737281330.51355.51355,0,1,Onceinawhile,Warm-Agreeable
737281330.51355.51355,0,2,Drsmoo,Unassuming-Ingenuous
737281330.51355.51355,0,3,Onceinawhile,Arrogant-Calculating
737281330.51355.51355,0,4,Drsmoo,Unassuming-Ingenuous
737281330.51355.51355,0,5,Onceinawhile,Arrogant-Calculating
737281330.51355.51355,0,6,Drsmoo,Unassuming-Ingenuous
737281330.51355.51355,0,7,Onceinawhile,Cold
737560967.10605.10605,0,1,GDK,Warm-Agreeable
737560967.10605.10605,0,2,Shelbystripes,Unassuming-Ingenuous
737560967.10605.10605,0,3,GDK,Warm-Agreeable
737560967.10605.10605,0,4,Shelbystripes,Warm-Agreeable
737560967.10605.10605,0,5,MattChatt18,Cold
737560967.10605.10605,0,6,Shelbystripes,Unassured-Submissive
737560967.10605.10605,0,7,Shelbystripes,Unassuming-Ingenuous
737560967.10605.10605,0,8,MattChatt18,Cold
737560967.10605.10605,0,9,Shelbystripes,Unassured-Submissive
737561527.63967.63967,0,1,Ronz,Warm-Agreeable
737561527.63967.63967,0,2,Alexbrn,Unassuming-Ingenuous
737561527.63967.63967,0,3,QuackGuru,Unassured-Submissive
737561527.63967.63967,0,4,Jytdog,Warm-Agreeable
737561527.63967.63967,0,5,QuackGuru,Unassured-Submissive
737561527.63967.63967,0,6,JzG,Assured-Dominant
737561527.63967.63967,0,7,SemanticMantis,Warm-Agreeable
73758383.55559.55559,0,1,Mapletip,Unassuming-Ingenuous
73758383.55559.55559,0,2,Prod,Warm-Agreeable
73758383.55559.55559,0,3,219.75.107.97,Cold
73758383.55559.55559,0,4,Hildanknight,Warm-Agreeable
73758383.55559.55559,0,5,219.75.107.97,Arrogant-Calculating
73791934.27006.27006,0,1,81.213.170.109,Unassured-Submissive
73791934.27006.27006,0,2,Khosrow II,Unassuming-Ingenuous
73791934.27006.27006,0,3,Cantikadam,Gregarious-Extraverted
73791934.27006.27006,0,4,68.227.184.110,Warm-Agreeable
73791934.27006.27006,0,5,Tajik,Warm-Agreeable
738558606.11396.11396,0,1,WilliamJE,Cold
738558606.11396.11396,0,2,Shelbystripes,Warm-Agreeable
738558606.11396.11396,0,3,YSSYguy,Cold
738558606.11396.11396,0,4,Shelbystripes,Unassured-Submissive
738558606.11396.11396,0,5,WilliamJE,Arrogant-Calculating
738717494.12178.12178,0,1,109.147.136.10,Aloof-Introverted
738717494.12178.12178,0,2,79.136.43.37,Warm-Agreeable
738717494.12178.12178,0,3,79.136.43.37,Unassuming-Ingenuous
738717494.12178.12178,0,4,109.150.55.145,Cold
738717494.12178.12178,0,5,Xx236,Unassuming-Ingenuous
739570861.26040.26040,0,1,Robertinventor,Warm-Agreeable
739570861.26040.26040,0,2,BatteryIncluded,Cold
739570861.26040.26040,0,3,Robertinventor,Not Available
739570861.26040.26040,0,4,Robertinventor,Warm-Agreeable
739570861.26040.26040,0,5,BatteryIncluded,Arrogant-Calculating
739848987.130226.130226,0,1,Polentarion,Warm-Agreeable
739848987.130226.130226,0,2,DrChrissy,Unassuming-Ingenuous
739848987.130226.130226,0,3,Polentarion,Aloof-Introverted
739848987.130226.130226,0,4,DrChrissy,Warm-Agreeable
739848987.130226.130226,0,5,Polentarion,Arrogant-Calculating
74065007.72648.72648,0,1,Ashmoo,Warm-Agreeable
74065007.72648.72648,0,2,Wikidudeman,Unassured-Submissive
74065007.72648.72648,0,3,JoshuaZ,Unassuming-Ingenuous
74065007.72648.72648,0,4,Wikidudeman,Arrogant-Calculating
74065007.72648.72648,0,5,Ashmoo,Warm-Agreeable
74148323.30122.30122,0,1,Iantresman,Unassuming-Ingenuous
74148323.30122.30122,0,2,Sophia,Unassured-Submissive
74148323.30122.30122,0,3,ජපස,Warm-Agreeable
74148323.30122.30122,0,4,Sophia,Arrogant-Calculating
74148323.30122.30122,0,5,ජපස,Unassuming-Ingenuous
74148323.30122.30122,0,6,Iantresman,Warm-Agreeable
74148323.30122.30122,0,7,ජපස,Arrogant-Calculating
74148323.30122.30122,0,8,ජපස,Cold
74148323.30122.30122,0,9,Iantresman,Cold
741550112.19272.19272,0,1,Theonemacduff,Unassuming-Ingenuous
741550112.19272.19272,0,2,Neutrality,Warm-Agreeable
741550112.19272.19272,0,3,The Four Deuces,Warm-Agreeable
741550112.19272.19272,0,4,184.189.217.210,Cold
741550112.19272.19272,0,5,Nika de Hitch,Unassuming-Ingenuous
741550112.19272.19272,0,6,The Four Deuces,Warm-Agreeable
741550112.19272.19272,0,7,Knope7,Warm-Agreeable
741550112.19272.19272,0,8,184.189.217.210,Cold
741882344.24101.24101,0,1,74.12.3.159,Unassured-Submissive
741882344.24101.24101,0,2,74.12.3.159,Unassured-Submissive
741882344.24101.24101,0,3,Parsley Man,Warm-Agreeable
741882344.24101.24101,0,4,74.12.3.159,Unassured-Submissive
741882344.24101.24101,0,5,Parsley Man,Cold
741882344.24101.24101,0,6,74.12.3.159,Unassured-Submissive
74222555.164316.164316,0,1,NBGPWS,Warm-Agreeable
74222555.164316.164316,0,2,Neverborn,Warm-Agreeable
74222555.164316.164316,0,3,NBGPWS,Warm-Agreeable
74222555.164316.164316,0,4,Neverborn,Unassuming-Ingenuous
74222555.164316.164316,0,5,NBGPWS,Warm-Agreeable
74222555.164316.164316,0,6,VxP,Aloof-Introverted
74222555.164316.164316,0,7,NBGPWS,Warm-Agreeable
74264734.16462.16462,0,1,Elpincha,Not Available
74264734.16462.16462,0,2,Jpgordon,Unassuming-Ingenuous
74264734.16462.16462,0,3,Elpincha,Unassured-Submissive
74264734.16462.16462,0,4,Jpgordon,Warm-Agreeable
74264734.16462.16462,0,5,Elpincha,Unassured-Submissive
74264734.16462.16462,0,6,Jpgordon,Warm-Agreeable
74264734.16462.16462,0,7,Zaphnathpaaneah,Cold
74334734.26644.26644,0,1,Jienum,Unassured-Submissive
74334734.26644.26644,0,2,IamCool316,Arrogant-Calculating
74334734.26644.26644,0,3,Axem Titanium,Assured-Dominant
74334734.26644.26644,0,4,Jienum,Unassured-Submissive
74334734.26644.26644,0,5,IamCool316,Arrogant-Calculating
743664846.2954.2954,0,1,Justlettersandnumbers,Unassured-Submissive
743664846.2954.2954,0,2,Jdforrester,Warm-Agreeable
743664846.2954.2954,0,3,Justlettersandnumbers,Cold
743766825.32111.32111,0,1,Sassmouth,Unassured-Submissive
743766825.32111.32111,0,2,JzG,Arrogant-Calculating
743766825.32111.32111,0,3,Dino monster,Warm-Agreeable
743766825.32111.32111,0,4,Sassmouth,Unassured-Submissive
743766825.32111.32111,0,5,Hob Gadling,Cold
743766825.32111.32111,0,6,JzG,Arrogant-Calculating
744465308.27791.27791,0,1,Yousofa,Unassured-Submissive
744465308.27791.27791,0,2,CFCF,Unassuming-Ingenuous
744465308.27791.27791,0,3,212.200.65.123,Unassuming-Ingenuous
744465308.27791.27791,0,4,212.200.65.123,Arrogant-Calculating
744465308.27791.27791,0,5,212.200.65.123,Cold
744465308.27791.27791,0,6,212.200.65.123,Cold
744949047.2940.2940,0,1,Karst,Warm-Agreeable
744949047.2940.2940,0,2,S. Casaubon,Unassuming-Ingenuous
744949047.2940.2940,0,3,Karst,Unassured-Submissive
74513180.7599.7599,0,1,CelebHeights,Unassured-Submissive
74513180.7599.7599,0,2,Winhunter,Cold
74513180.7599.7599,0,3,CelebHeights,Arrogant-Calculating
746088728.63800.63800,0,1,Doug Weller,Warm-Agreeable
746088728.63800.63800,0,2,StAnselm,Unassuming-Ingenuous
746088728.63800.63800,0,3,Ian.thomson,Warm-Agreeable
746088728.63800.63800,0,4,Jtrevor99,Warm-Agreeable
746088728.63800.63800,0,5,Doug Weller,Unassuming-Ingenuous
746227036.84017.83951,0,1,Sundayclose,Warm-Agreeable
746227036.84017.83951,0,2,Jack Sebastian,Arrogant-Calculating
746227036.84017.83951,0,3,Jack Sebastian,Unassured-Submissive
746227036.84017.83951,0,4,Sundayclose,Cold
746227036.84017.83951,0,5,Sundayclose,Unassuming-Ingenuous
746227036.84017.83951,0,6,Jack Sebastian,Unassured-Submissive
746227036.84017.83951,0,7,Sundayclose,Cold
74631077.12510.12510,0,1,Mike 7,Warm-Agreeable
74631077.12510.12510,0,2,Bhadani,Warm-Agreeable
74631077.12510.12510,0,3,Jam01,Warm-Agreeable
74631077.12510.12510,0,4,Daniel5127,Warm-Agreeable
746878101.27513.27513,0,1,Erp,Warm-Agreeable
746878101.27513.27513,0,2,Eodcarl,Cold
746878101.27513.27513,0,3,StAnselm,Unassuming-Ingenuous
746878101.27513.27513,0,4,Tgeorgescu,Warm-Agreeable
746878101.27513.27513,0,5,Eodcarl,Arrogant-Calculating
747294667.32175.32175,0,1,178.222.66.130,Unassured-Submissive
747294667.32175.32175,0,2,178.222.66.130,Unassured-Submissive
747294667.32175.32175,0,3,CFCF,Warm-Agreeable
747294667.32175.32175,0,4,JzG,Assured-Dominant
747294667.32175.32175,0,5,178.222.66.130,Unassured-Submissive
747294667.32175.32175,0,6,CFCF,Cold
747539740.42007.42007,0,1,Agtx,Warm-Agreeable
747539740.42007.42007,0,2,Wee Curry Monster,Warm-Agreeable
747539740.42007.42007,0,3,The Four Deuces,Unassuming-Ingenuous
747539740.42007.42007,0,4,Wee Curry Monster,Warm-Agreeable
747539740.42007.42007,0,5,The Four Deuces,Unassured-Submissive
747539740.42007.42007,0,6,Wee Curry Monster,Assured-Dominant
747539740.42007.42007,0,7,IgnorantArmies,Warm-Agreeable
747539740.42007.42007,0,8,Inactive user 20171,Unassuming-Ingenuous
747539740.42007.42007,0,9,Wee Curry Monster,Cold
747655393.17907.17979,0,1,Nrityam,Unassured-Submissive
747655393.17907.17979,0,2,Joshua Jonathan,Assured-Dominant
747655393.17907.17979,0,3,Ms Sarah Welch,Warm-Agreeable
747655393.17907.17979,0,4,Nrityam,Unassuming-Ingenuous
747655393.17907.17979,0,5,Ms Sarah Welch,Warm-Agreeable
747655393.17907.17979,0,6,Nrityam,Unassured-Submissive
747898447.9638.9638,0,1,Sasha Leiva66,Warm-Agreeable
747898447.9638.9638,0,2,Sasha Leiva66,Warm-Agreeable
747898447.9638.9638,0,3,Jith12,Warm-Agreeable
747898447.9638.9638,0,4,Jith12,Unassuming-Ingenuous
747898447.9638.9638,0,5,Sasha Leiva66,Unassured-Submissive
748285529.50028.50028,0,1,MSGJ,Warm-Agreeable
748285529.50028.50028,0,2,MSGJ,Warm-Agreeable
748285529.50028.50028,0,3,MSGJ,Warm-Agreeable
748285529.50028.50028,0,4,MSGJ,Warm-Agreeable
748285529.50028.50028,0,5,MSGJ,Warm-Agreeable
748285529.50028.50028,0,6,Sergecross73,Unassuming-Ingenuous
74859962.21308.21308,0,1,Sasaki,Warm-Agreeable
74859962.21308.21308,0,2,Deskana,Assured-Dominant
74859962.21308.21308,0,3,Sasaki,Unassuming-Ingenuous
748804994.464.467,0,1,Wicka wicka,Gregarious-Extraverted
748804994.464.467,0,2,Dissident93,Unassuming-Ingenuous
748804994.464.467,0,3,Wicka wicka,Arrogant-Calculating
748804994.464.467,0,4,Sergecross73,Warm-Agreeable
748804994.464.467,0,5,Gestrid,Unassuming-Ingenuous
748804994.464.467,0,6,Wicka wicka,Cold
748804994.464.467,0,7,Ferret,Warm-Agreeable
748804994.464.467,0,8,Sergecross73,Unassuming-Ingenuous
748804994.464.467,0,9,Gestrid,Warm-Agreeable
748804994.464.467,0,10,Wicka wicka,Cold
748997923.20686.20686,0,1,Beagel,Unassuming-Ingenuous
748997923.20686.20686,0,2,SashiRolls,Warm-Agreeable
748997923.20686.20686,0,3,Beagel,Unassuming-Ingenuous
748997923.20686.20686,0,4,SashiRolls,Warm-Agreeable
748997923.20686.20686,0,5,Beagel,Unassuming-Ingenuous
748997923.20686.20686,0,6,Beagel,Unassuming-Ingenuous
748997923.20686.20686,0,7,SashiRolls,Warm-Agreeable
748997923.20686.20686,0,8,Beagel,Unassuming-Ingenuous
748997923.20686.20686,0,9,SashiRolls,Arrogant-Calculating
748997923.20686.20686,0,10,Beagel,Cold
749304949.34495.34495,0,1,Polentarion,Arrogant-Calculating
749304949.34495.34495,0,2,Jytdog,Unassuming-Ingenuous
749304949.34495.34495,0,3,Polentarion,Warm-Agreeable
749304949.34495.34495,0,4,Jytdog,Unassured-Submissive
749304949.34495.34495,0,5,Polentarion,Gregarious-Extraverted
749304949.34495.34495,0,6,Polentarion,Cold
749653703.18707.18707,0,1,Kn5150,Arrogant-Calculating
749653703.18707.18707,0,2,Sarahj2107,Warm-Agreeable
749653703.18707.18707,0,3,Kn5150,Cold
749653703.18707.18707,0,4,Sarahj2107,Warm-Agreeable
749653703.18707.18707,0,5,Kn5150,Cold
74991149.33483.33483,0,1,Axem Titanium,Gregarious-Extraverted
74991149.33483.33483,0,2,PrincessOfHearts,Unassured-Submissive
74991149.33483.33483,0,3,Axem Titanium,Warm-Agreeable
74991149.33483.33483,0,4,PrincessOfHearts,Cold
74991149.33483.33483,0,5,Axem Titanium,Arrogant-Calculating
750045303.8424.8424,0,1,Kalimera Pouliths,Unassuming-Ingenuous
750045303.8424.8424,0,2,Ebonelm,Cold
750045303.8424.8424,0,3,Kalimera Pouliths,Arrogant-Calculating
750045303.8424.8424,0,4,NewsAndEventsGuy,Warm-Agreeable
750045303.8424.8424,0,5,Bjenks,Unassuming-Ingenuous
750045303.8424.8424,0,6,Dougmcdonell,Cold
750045303.8424.8424,0,7,Bjenks,Unassuming-Ingenuous
750045303.8424.8424,0,8,JFG,Unassured-Submissive
750045303.8424.8424,0,9,NewsAndEventsGuy,Warm-Agreeable
750045303.8424.8424,0,10,NewsAndEventsGuy,Unassured-Submissive
75067662.84381.84381,0,1,とある白い猫,Assured-Dominant
75067662.84381.84381,0,2,MONGO,Warm-Agreeable
75067662.84381.84381,0,3,MONGO,Not Available
75067662.84381.84381,0,4,Aude,Warm-Agreeable
75067662.84381.84381,0,5,Stephen Bain,Assured-Dominant
75067662.84381.84381,0,6,Aude,Unassured-Submissive
75067662.84381.84381,0,7,Aude,Unassured-Submissive
75067662.84381.84381,0,8,Stephen Bain,Warm-Agreeable
75067662.84381.84381,0,9,Doc glasgow,Cold
75067662.84381.84381,0,10,MONGO,Cold
75085949.53304.53304,0,1,Spylab,Unassuming-Ingenuous
75085949.53304.53304,0,2,Spylab,Warm-Agreeable
75085949.53304.53304,0,3,Mitsos,Unassured-Submissive
75085949.53304.53304,0,4,Spylab,Warm-Agreeable
75085949.53304.53304,0,5,L0b0t,Gregarious-Extraverted
75085949.53304.53304,0,6,Mitsos,Arrogant-Calculating
751096959.52363.52363,0,1,93.87.226.245,Unassured-Submissive
751096959.52363.52363,0,2,JzG,Warm-Agreeable
751096959.52363.52363,0,3,212.200.65.127,Arrogant-Calculating
751096959.52363.52363,0,4,Roxy the dog,Unassuming-Ingenuous
751096959.52363.52363,0,5,212.200.65.127,Cold
751096959.52363.52363,0,6,Roxy the dog,Warm-Agreeable
75117087.102241.102241,0,1,Harmil,Warm-Agreeable
75117087.102241.102241,0,2,Tom harrison,Unassuming-Ingenuous
75117087.102241.102241,0,3,Harmil,Warm-Agreeable
75117087.102241.102241,0,4,Harmil,Warm-Agreeable
75117087.102241.102241,0,5,Harmil,Warm-Agreeable
751171252.53171.53171,0,1,Niteshift36,Unassured-Submissive
751171252.53171.53171,0,2,General Ization,Warm-Agreeable
751171252.53171.53171,0,3,Niteshift36,Unassured-Submissive
751171252.53171.53171,0,4,Spartan7W,Assured-Dominant
751171252.53171.53171,0,5,Niteshift36,Cold
751171252.53171.53171,0,6,GoodDay,Warm-Agreeable
751171252.53171.53171,0,7,Niteshift36,Unassuming-Ingenuous
751171252.53171.53171,0,8,GoodDay,Unassured-Submissive
751593159.28868.28868,0,1,Beagel,Warm-Agreeable
751593159.28868.28868,0,2,Beagel,Unassuming-Ingenuous
751593159.28868.28868,0,3,SashiRolls,Unassured-Submissive
751593159.28868.28868,0,4,Beagel,Warm-Agreeable
751593159.28868.28868,0,5,SashiRolls,Unassuming-Ingenuous
751607388.4168.4168,0,1,SVTCobra,Unassured-Submissive
751607388.4168.4168,0,2,Eaolson,Warm-Agreeable
751607388.4168.4168,0,3,Jorm,Unassuming-Ingenuous
751607388.4168.4168,0,4,SVTCobra,Unassured-Submissive
751607388.4168.4168,0,5,Jorm,Cold
751667436.42817.42817,0,1,KnightMove,Unassuming-Ingenuous
751667436.42817.42817,0,2,BilCat,Warm-Agreeable
751667436.42817.42817,0,3,KnightMove,Unassured-Submissive
751667436.42817.42817,0,4,BilCat,Warm-Agreeable
751667436.42817.42817,0,5,KnightMove,Unassuming-Ingenuous
751667436.42817.42817,0,6,NiD.29,Warm-Agreeable
751667436.42817.42817,0,7,KnightMove,Unassuming-Ingenuous
751667436.42817.42817,0,8,NiD.29,Warm-Agreeable
751667436.42817.42817,0,9,KnightMove,Unassuming-Ingenuous
75225768.6684.6684,0,1,Bretonbanquet,Unassuming-Ingenuous
75225768.6684.6684,0,2,Ian Dalziel,Unassured-Submissive
75225768.6684.6684,0,3,Ernham,Cold
75225768.6684.6684,0,4,Bretonbanquet,Arrogant-Calculating
75225768.6684.6684,0,5,Ernham,Cold
753001241.27091.27091,0,1,Maineartists,Warm-Agreeable
753001241.27091.27091,0,2,Maineartists,Unassuming-Ingenuous
753001241.27091.27091,0,3,Jith12,Warm-Agreeable
753001241.27091.27091,0,4,Jith12,Warm-Agreeable
753001241.27091.27091,0,5,Maineartists,Warm-Agreeable
753001241.27091.27091,0,6,Cary,Warm-Agreeable
753001241.27091.27091,0,7,Maineartists,Warm-Agreeable
753001241.27091.27091,0,8,Cary,Warm-Agreeable
75361839.12816.12816,0,1,24.61.157.174,Unassured-Submissive
75361839.12816.12816,0,2,Irishguy,Unassuming-Ingenuous
75361839.12816.12816,0,3,24.61.157.174,Arrogant-Calculating
75361839.12816.12816,0,4,Irishguy,Cold
75361839.12816.12816,0,5,24.61.157.174,Unassured-Submissive
754730462.12121.12121,0,1,Funcrunch,Cold
754730462.12121.12121,0,2,Denarivs,Unassuming-Ingenuous
754730462.12121.12121,0,3,Funcrunch,Cold
754730462.12121.12121,0,4,Funcrunch,Arrogant-Calculating
754730462.12121.12121,0,5,Funcrunch,Cold
754730462.12121.12121,0,6,Denarivs,Unassured-Submissive
754976387.52943.52943,0,1,MaxBrowne,Arrogant-Calculating
754976387.52943.52943,0,2,DynaGirl,Warm-Agreeable
754976387.52943.52943,0,3,MaxBrowne,Unassured-Submissive
754976387.52943.52943,0,4,Keri,Cold
754976387.52943.52943,0,5,MaxBrowne,Cold
754976387.52943.52943,0,6,Keri,Assured-Dominant
75526612.172400.172400,0,1,Rogue 9,Unassuming-Ingenuous
75526612.172400.172400,0,2,Lawyer2b,Warm-Agreeable
75526612.172400.172400,0,3,Smoth 007,Unassured-Submissive
75526612.172400.172400,0,4,NBGPWS,Aloof-Introverted
75526612.172400.172400,0,5,207.216.29.201,Unassured-Submissive
75526612.172400.172400,0,6,Rogue 9,Warm-Agreeable
75526612.172400.172400,0,7,Ruthfulbarbarity,Warm-Agreeable
75526612.172400.172400,0,8,NBGPWS,Arrogant-Calculating
75526612.172400.172400,0,9,Ruthfulbarbarity,Unassuming-Ingenuous
75526612.172400.172400,0,10,NBGPWS,Cold
755412354.59921.59921,0,1,Keri,Warm-Agreeable
755412354.59921.59921,0,2,Ɱ,Unassuming-Ingenuous
755412354.59921.59921,0,3,Keri,Arrogant-Calculating
755412354.59921.59921,0,4,Ɱ,Assured-Dominant
755412354.59921.59921,0,5,Keri,Cold
755412354.59921.59921,0,6,Ɱ,Unassuming-Ingenuous
756315529.4224.4224,0,1,Light show,Arrogant-Calculating
756315529.4224.4224,0,2,Winkelvi,Unassuming-Ingenuous
756315529.4224.4224,0,3,Light show,Unassured-Submissive
756315529.4224.4224,0,4,Winkelvi,Warm-Agreeable
756315529.4224.4224,0,5,Light show,Cold
756315529.4224.4224,0,6,Winkelvi,Cold
756493076.13033.13033,0,1,Pauciloquence,Warm-Agreeable
756493076.13033.13033,0,2,Winkelvi,Unassuming-Ingenuous
756493076.13033.13033,0,3,Pauciloquence,Cold
756493076.13033.13033,0,4,Winkelvi,Unassuming-Ingenuous
756493076.13033.13033,0,5,Pauciloquence,Cold
75692435.4172.4172,0,1,Steel,Warm-Agreeable
75692435.4172.4172,0,2,Syrthiss,Warm-Agreeable
75692435.4172.4172,0,3,Steel,Gregarious-Extraverted
75692435.4172.4172,0,4,Syrthiss,Unassuming-Ingenuous
75692435.4172.4172,0,5,Steel,Cold
758111250.3444.3444,0,1,Doug Weller,Warm-Agreeable
758111250.3444.3444,0,2,Jdforrester,Unassuming-Ingenuous
758111250.3444.3444,0,3,Doug Weller,Warm-Agreeable
758370010.5994.5994,0,1,81.110.99.115,Unassured-Submissive
758370010.5994.5994,0,2,Mazandar,Warm-Agreeable
758370010.5994.5994,0,3,LlywelynII,Unassuming-Ingenuous
758370010.5994.5994,0,4,HyperGaruda,Warm-Agreeable
758370010.5994.5994,0,5,LlywelynII,Unassured-Submissive
758370010.5994.5994,0,6,Wikaviani,Gregarious-Extraverted
758507394.8693.8693,0,1,Neveselbert,Warm-Agreeable
758507394.8693.8693,0,2,Unreal7,Cold
758507394.8693.8693,0,3,Neveselbert,Unassuming-Ingenuous
758507394.8693.8693,0,4,Nohomersryan,Cold
758507394.8693.8693,0,5,Anarchyte,Cold
758507394.8693.8693,0,6,SMcCandlish,Warm-Agreeable
758507394.8693.8693,0,7,Unreal7,Arrogant-Calculating
758507394.8693.8693,0,8,Richhoncho,Warm-Agreeable
758507394.8693.8693,0,9,Life of Tau,Cold
758507394.8693.8693,0,10,Neveselbert,Cold
759366344.121.121,0,1,Toddst1,Warm-Agreeable
759366344.121.121,0,2,Cassianto,Unassured-Submissive
759366344.121.121,0,3,Toddst1,Unassuming-Ingenuous
759366344.121.121,0,4,Cassianto,Unassured-Submissive
759366344.121.121,0,5,Toddst1,Warm-Agreeable
759366344.121.121,0,6,Cassianto,Arrogant-Calculating
759366344.121.121,0,7,Beatley,Unassuming-Ingenuous
759366344.121.121,0,8,Beatley,Unassured-Submissive
759366344.121.121,0,9,Toddst1,Assured-Dominant
759366344.121.121,0,10,Cassianto,Cold
759375078.2920.2920,0,1,Hut 8.5,Warm-Agreeable
759375078.2920.2920,0,2,Cassianto,Unassured-Submissive
759375078.2920.2920,0,3,Beatley,Gregarious-Extraverted
759375078.2920.2920,0,4,David Eppstein,Unassuming-Ingenuous
759375078.2920.2920,0,5,Beatley,Arrogant-Calculating
759375078.2920.2920,0,6,Cassianto,Assured-Dominant
759375078.2920.2920,0,7,Beatley,Cold
75940002.5524.5524,0,1,EFG,Unassuming-Ingenuous
75940002.5524.5524,0,2,Syrthiss,Arrogant-Calculating
75940002.5524.5524,0,3,Syrthiss,Cold
761448773.7141.7141,0,1,Jytdog,Warm-Agreeable
761448773.7141.7141,0,2,Biasuz,Arrogant-Calculating
761448773.7141.7141,0,3,Jytdog,Unassuming-Ingenuous
761448773.7141.7141,0,4,Doc James,Unassuming-Ingenuous
761448773.7141.7141,0,5,Biasuz,Cold
761454660.22263.22263,0,1,Clamdigger7,Warm-Agreeable
761454660.22263.22263,0,2,MrX,Not Available
761454660.22263.22263,0,3,216.205.224.11,Cold
761454660.22263.22263,0,4,Mortee,Unassuming-Ingenuous
761454660.22263.22263,0,5,Clamdigger7,Warm-Agreeable
761572858.6480.6480,0,1,MPFitz1968,Unassuming-Ingenuous
761572858.6480.6480,0,2,IJBall,Warm-Agreeable
761572858.6480.6480,0,3,Geraldo Perez,Warm-Agreeable
761572858.6480.6480,0,4,Amaury,Warm-Agreeable
761572858.6480.6480,0,5,MPFitz1968,Unassured-Submissive
761572858.6480.6480,0,6,IJBall,Unassured-Submissive
761673398.38517.38517,0,1,Octoberwoodland,Warm-Agreeable
761673398.38517.38517,0,2,2602:306:3325:600:3DDC:1203:F0C8:6B06,Arrogant-Calculating
761673398.38517.38517,0,3,Octoberwoodland,Unassuming-Ingenuous
761673398.38517.38517,0,4,Volunteer Marek,Cold
761673398.38517.38517,0,5,Octoberwoodland,Unassured-Submissive
762297693.2786.2786,0,1,RexxS,Unassuming-Ingenuous
762297693.2786.2786,0,2,Mike Peel,Warm-Agreeable
762297693.2786.2786,0,3,Nikkimaria,Unassuming-Ingenuous
762297693.2786.2786,0,4,Mike Peel,Warm-Agreeable
762297693.2786.2786,0,5,The Bounder,Unassured-Submissive
762297693.2786.2786,0,6,The Bounder,Unassured-Submissive
762297693.2786.2786,0,7,Fram,Unassuming-Ingenuous
762297693.2786.2786,0,8,The Bounder,Unassured-Submissive
762297693.2786.2786,0,9,Fram,Unassuming-Ingenuous
762423908.3104.3104,0,1,RexxS,Unassuming-Ingenuous
762423908.3104.3104,0,2,Fram,Cold
762423908.3104.3104,0,3,RexxS,Warm-Agreeable
762423908.3104.3104,0,4,Fram,Arrogant-Calculating
762423908.3104.3104,0,5,RexxS,Warm-Agreeable
762423908.3104.3104,0,6,Fram,Cold
763150290.17662.17662,0,1,SPECIFICO,Warm-Agreeable
763150290.17662.17662,0,2,Bus stop,Unassuming-Ingenuous
763150290.17662.17662,0,3,SPECIFICO,Warm-Agreeable
763150290.17662.17662,0,4,Bus stop,Unassured-Submissive
763150290.17662.17662,0,5,SPECIFICO,Warm-Agreeable
763331394.8705.8705,0,1,SilentResident,Warm-Agreeable
763331394.8705.8705,0,2,Future Perfect at Sunrise,Cold
763331394.8705.8705,0,3,SilentResident,Unassured-Submissive
763331394.8705.8705,0,4,Future Perfect at Sunrise,Arrogant-Calculating
763868815.32338.32338,0,1,AnemoneProjectors,Warm-Agreeable
763868815.32338.32338,0,2,Soaper1234,Warm-Agreeable
763868815.32338.32338,0,3,AnemoneProjectors,Unassuming-Ingenuous
763868815.32338.32338,0,4,31.48.122.239,Cold
763868815.32338.32338,0,5,AnemoneProjectors,Warm-Agreeable
763868815.32338.32338,0,6,31.48.122.239,Arrogant-Calculating
76388080.7386.7386,0,1,Viennese Waltz,Unassuming-Ingenuous
76388080.7386.7386,0,2,Ta bu shi da yu,Warm-Agreeable
76388080.7386.7386,0,3,Viennese Waltz,Warm-Agreeable
76388080.7386.7386,0,4,Ta bu shi da yu,Unassuming-Ingenuous
